47.15453357,27.59607237
47.15453357,27.59607253
47.15453357,27.59607273
47.15453357,27.59607288
47.15453357,27.59607295
47.15453357,27.59607302
47.15453357,27.59607313
47.15453357,27.59607322
47.15453357,27.5960734
47.15453357,27.59607347
47.15453357,27.59607357
47.15453357,27.59607358
47.15453357,27.59607373
47.15453357,27.59607373
47.15453357,27.59607368
47.15453357,27.59607372
47.15453357,27.59607362
47.15453357,27.59607357
47.15453357,27.59607367
47.15453357,27.59607373
47.15453357,27.59607377
47.15453357,27.59607385
47.15453357,27.5960739
47.15453357,27.59607397
47.15453357,27.59607395
47.15453357,27.59607398
47.15453357,27.59607398
47.15453368,27.59607397
47.15453368,27.59607402
47.15453368,27.59607405
47.15453368,27.59607403
47.15453367,27.59607403
47.15453363,27.59607405
47.15453362,27.59607417
47.15453365,27.59607408
47.15453412,27.59607383
47.15453387,27.59607385
47.15453435,27.59607385
47.15453607,27.59607415
47.1545372,27.59607437
47.15453818,27.59607458
47.15453973,27.59607497
47.15454055,27.59607515
47.15454202,27.59607547
47.15454247,27.5960756
47.15454282,27.59607567
47.15454348,27.59607543
47.15454358,27.59607552
47.15454368,27.59607557
47.15454373,27.59607565
47.15454372,27.59607575
47.15454372,27.5960758
47.15454368,27.59607587
47.15454367,27.59607595
47.15454367,27.59607607
47.15454368,27.59607617
47.15454358,27.5960763
47.15454358,27.59607643
47.15454358,27.59607657
47.15454353,27.59607668
47.15454353,27.5960768
47.15454353,27.59607692
47.15454352,27.59607702
47.15454348,27.59607712
47.15454343,27.59607717
47.15454238,27.5960773
47.15453947,27.59607772
47.15454137,27.59607897
47.15454235,27.59608325
47.1545409,27.59608105
47.15454108,27.59607738
47.15454162,27.59607388
47.15454258,27.59607082
47.1545439,27.59607063
47.15454417,27.59606917
47.15454442,27.59606943
47.15454568,27.59606788
47.15454677,27.59606598
47.15454728,27.59606635
47.15454737,27.59606625
47.15454752,27.59606617
47.15454753,27.59606615
47.15454753,27.59606613
47.1545475,27.5960661
47.15454748,27.59606608
47.15454748,27.59606608
47.15454645,27.59606795
47.15454372,27.59607072
47.15453227,27.5960865
47.15452893,27.59608007
47.15451223,27.59607193
47.15450302,27.59605017
47.15449732,27.59603572
47.15449153,27.59603028
47.1544879,27.59602512
47.15448608,27.5960242
47.15448593,27.59602287
47.15448607,27.5960209
47.15448593,27.59602007
47.15447963,27.59600918
47.15447273,27.59599832
47.15446792,27.59599375
47.15446687,27.59599637
47.15446798,27.59599877
47.15446838,27.59600047
47.15446823,27.59600157
47.15446483,27.59599823
47.1544597,27.59599613
47.15445568,27.5959972
47.15445332,27.59600063
47.15444567,27.59600803
47.15443347,27.59601422
47.15441913,27.59601913
47.15440625,27.59602435
47.15439772,27.59602818
47.15438978,27.59603383
47.15438182,27.59604048
47.15437398,27.5960473
47.15436187,27.59605508
47.15434532,27.59606415
47.15432552,27.59607343
47.15430253,27.59608345
47.15427972,27.59609318
47.15425862,27.59610087
47.15424183,27.59610737
47.15422693,27.59611527
47.15421157,27.59612372
47.15419438,27.59612942
47.15417678,27.59613282
47.15415978,27.59613557
47.15414323,27.59613832
47.15412602,27.59614228
47.15410838,27.59614658
47.1540899,27.59615163
47.15407123,27.59615788
47.15405323,27.59616378
47.15403502,27.59616933
47.15401515,27.59617427
47.15399162,27.59617975
47.15396615,27.59618788
47.15394073,27.59619797
47.15391287,27.59621107
47.15388402,27.59622597
47.15385775,27.59623828
47.15383078,27.59625023
47.1537984,27.59625415
47.15375865,27.59625437
47.15371515,27.59626242
47.15367348,27.59627945
47.15362778,27.59630453
47.15358195,27.59632842
47.15354105,27.59634585
47.15350422,27.59636002
47.15347082,27.59637185
47.15345078,27.5963786
47.15342898,27.59637307
47.15340033,27.59637172
47.1533762,27.59632713
47.15335798,27.59626462
47.15333233,27.59616977
47.15331017,27.59607895
47.15328307,27.59596192
47.15325533,27.59582017
47.15321578,27.59563463
47.15317557,27.59543123
47.15313397,27.59522775
47.15308537,27.59501343
47.15304203,27.59481018
47.15300133,27.59461653
47.15296302,27.59444012
47.15293092,27.59427945
47.15289468,27.59412253
47.15286492,27.59397607
47.15283735,27.59384147
47.15280753,27.59370978
47.15277858,27.5935842
47.15274933,27.59346293
47.15272762,27.5933479
47.15270073,27.59322895
47.15267472,27.59311048
47.15265355,27.59301748
47.15264027,27.59294853
47.1526264,27.59287942
47.15260938,27.59281225
47.15259138,27.59272357
47.15257137,27.592606
47.15253843,27.59244593
47.15250562,27.59226982
47.15246413,27.59210385
47.15242068,27.59192553
47.15237575,27.59172232
47.15232962,27.59152415
47.15229123,27.59133067
47.15226288,27.59116128
47.15224092,27.59100698
47.15221373,27.59087302
47.15219242,27.59075918
47.15217283,27.59066378
47.15215498,27.59058495
47.15214058,27.59051883
47.15213305,27.59046863
47.1521287,27.5904376
47.15212388,27.59041952
47.15212117,27.59041012
47.1521195,27.59040108
47.1521181,27.59039437
47.15211583,27.59039192
47.15211828,27.59038957
47.15211817,27.5903881
47.15211823,27.59038618
47.15211917,27.5903782
47.15212197,27.59037652
47.15212312,27.59037178
47.15212082,27.59037137
47.1521212,27.59037102
47.1521231,27.59036867
47.1521235,27.59036283
47.15212357,27.59036113
47.1521236,27.590361
47.15212358,27.59036098
47.15212357,27.59036092
47.15212357,27.5903609
47.15212357,27.59036093
47.15212357,27.59036087
47.15212353,27.59036083
47.15212358,27.59036082
47.15212357,27.5903608
47.15212357,27.59036078
47.15212358,27.59036082
47.15212357,27.59036082
47.15212355,27.59036083
47.15212355,27.59036083
47.15212335,27.59036077
47.15212337,27.59036077
47.15212335,27.59036077
47.15212335,27.59036078
47.15212333,27.59036078
47.15212198,27.59036252
47.15212417,27.59035493
47.15212637,27.59035873
47.15212723,27.59036128
47.15212443,27.59036073
47.15212387,27.59036305
47.15212215,27.59036232
47.15212018,27.59035813
47.15211893,27.59035378
47.1521173,27.59035003
47.15211568,27.59034932
47.15211257,27.59035212
47.15211072,27.59035388
47.15211057,27.59035377
47.15211088,27.59035267
47.15211082,27.59035198
47.15211203,27.5903511
47.15211288,27.59035033
47.15211338,27.59034892
47.15211318,27.5903451
47.15211255,27.59034027
47.15211045,27.59033122
47.15210827,27.59032197
47.15210758,27.59031515
47.1521071,27.59031235
47.15210783,27.59030992
47.1521076,27.59030783
47.15210835,27.59030533
47.15210887,27.59030372
47.15210957,27.5903023
47.15210995,27.5903004
47.15211047,27.5902998
47.15211082,27.59029972
47.15210683,27.59028758
47.15209953,27.59026027
47.15208987,27.59022158
47.1520781,27.59017318
47.1520656,27.59011982
47.15204748,27.59004355
47.15203352,27.58997288
47.15202028,27.58990218
47.15200435,27.58982728
47.15198812,27.58975563
47.15197577,27.58968835
47.15196172,27.58961732
47.15194787,27.58955928
47.15193752,27.58952077
47.15193033,27.58949447
47.15192868,27.58947245
47.15192825,27.58946328
47.15192607,27.58945122
47.15192452,27.58944387
47.15192538,27.5894384
47.15193053,27.58943423
47.15193107,27.58943402
47.15193127,27.58943447
47.15193115,27.5894342
47.15193057,27.58943607
47.15193098,27.58943818
47.15193242,27.58943713
47.15193273,27.58943602
47.15193198,27.58943375
47.15193315,27.58943177
47.15193298,27.5894321
47.15193273,27.58943213
47.15193273,27.58943203
47.15193278,27.589432
47.15193255,27.58943178
47.15193243,27.58943168
47.15193208,27.58943142
47.15193208,27.58943138
47.15193208,27.58943132
47.1519321,27.58943128
47.15193212,27.58943127
47.15193212,27.58943122
47.15193207,27.58943118
47.15193207,27.58943112
47.15193203,27.58943107
47.15193218,27.58943073
47.15193177,27.58943147
47.15193173,27.58943147
47.15193173,27.58943132
47.15193162,27.58943147
47.1519318,27.58943102
47.15193162,27.58943128
47.15193168,27.58943108
47.15193155,27.58943128
47.15193133,27.58943168
47.15193128,27.58943173
47.15193122,27.5894318
47.15193118,27.58943178
47.15193113,27.58943178
47.1519311,27.58943178
47.15193103,27.58943185
47.15193097,27.58943182
47.15193092,27.58943185
47.15193083,27.58943187
47.15193077,27.58943182
47.15193072,27.58943178
47.15193068,27.58943173
47.15193067,27.58943173
47.15193063,27.58943172
47.1519306,27.58943168
47.15193057,27.58943163
47.15193052,27.58943163
47.15193048,27.58943162
47.15193047,27.58943158
47.15193042,27.58943158
47.15193038,27.58943157
47.15193035,27.58943152
47.1519303,27.5894315
47.15193027,27.58943147
47.15193023,27.58943143
47.15193023,27.58943137
47.15193022,27.58943128
47.15193017,27.58943123
47.15193015,27.58943118
47.15193013,27.58943112
47.15193012,27.58943105
47.15193012,27.58943098
47.15193008,27.58943092
47.15193008,27.58943085
47.15193007,27.58943078
47.15193003,27.58943075
47.15193003,27.5894307
47.15193003,27.58943067
47.15193003,27.58943062
47.15193003,27.58943057
47.15193002,27.58943055
47.15192433,27.58942095
47.15192057,27.58940797
47.15191772,27.58939773
47.151913,27.58938712
47.15190818,27.58937082
47.15190198,27.58934648
47.15189397,27.58930932
47.1518819,27.58924273
47.15187513,27.58915767
47.1518685,27.58907652
47.15186782,27.5889921
47.15187357,27.58890567
47.15187782,27.58882127
47.15188832,27.58874223
47.1519052,27.58867242
47.15191778,27.58861192
47.15193635,27.58855798
47.15194722,27.58850983
47.15195868,27.58847818
47.15196668,27.58845668
47.15196717,27.58844862
47.15196938,27.58844588
47.15196905,27.58844335
47.1519671,27.5884468
47.15196678,27.58844612
47.15196817,27.58844522
47.15196892,27.58844395
47.15196862,27.58844483
47.15196892,27.58844342
47.1519691,27.58844175
47.15196735,27.58844105
47.15196737,27.58843818
47.15196723,27.58843782
47.15196698,27.5884377
47.15196687,27.58843763
47.15196688,27.58843758
47.15196692,27.58843752
47.15196692,27.58843748
47.15196688,27.58843745
47.15196687,27.58843742
47.15196685,27.58843742
47.15196682,27.58843742
47.15196678,27.58843743
47.15196677,27.58843745
47.15196673,27.58843748
47.1519667,27.58843755
47.15196678,27.58843747
47.15196678,27.58843748
47.15196688,27.58843737
47.1519672,27.58843702
47.15196722,27.58843698
47.15196723,27.58843697
47.15196728,27.58843688
47.15196727,27.58843692
47.15196742,27.58843678
47.15196743,27.58843673
47.15196733,27.58843682
47.15196727,27.58843685
47.15196722,27.58843688
47.15196718,27.58843688
47.15196718,27.58843687
47.15196718,27.58843687
47.15196722,27.58843687
47.15196718,27.58843687
47.15196712,27.58843693
47.15196713,27.58843693
47.15196713,27.58843693
47.15196713,27.58843693
47.15196713,27.58843693
47.15196713,27.58843693
47.15196713,27.58843693
47.15196713,27.58843693
47.15196713,27.58843692
47.15196715,27.58843688
47.15196715,27.58843688
47.15196715,27.58843692
47.15196717,27.58843688
47.15196717,27.58843688
47.15196715,27.58843688
47.15196715,27.58843688
47.15196715,27.58843688
47.15196713,27.5884369
47.15196712,27.58843693
47.15196708,27.58843695
47.15196707,27.58843695
47.15196707,27.58843693
47.15196707,27.58843693
47.15196703,27.58843692
47.15196702,27.58843692
47.15196713,27.58843697
47.15196717,27.58843695
47.15196727,27.58843698
47.15196727,27.58843693
47.15196728,27.58843695
47.15196733,27.58843695
47.15196735,27.58843697
47.15196733,27.58843698
47.15196733,27.588437
47.15196737,27.58843703
47.15196738,27.58843707
47.15196737,27.58843708
47.15196733,27.5884371
47.1519673,27.58843713
47.15196728,27.58843713
47.15196727,27.5884371
47.15196727,27.5884371
47.15197832,27.58841097
47.15199562,27.58837328
47.15201883,27.58832395
47.15205157,27.58826198
47.15208413,27.58821768
47.15210892,27.58815875
47.15213113,27.58808062
47.15216135,27.58798982
47.15220172,27.58790223
47.15224008,27.5878021
47.15228977,27.5876951
47.15234488,27.58757742
47.1523981,27.58745528
47.15245737,27.58732387
47.15252275,27.58718062
47.15258577,27.58702525
47.15265447,27.58686483
47.15272667,27.58669812
47.15278998,27.58653897
47.15286362,27.58637975
47.15293137,27.58622502
47.15299858,27.58606888
47.15306527,27.58591762
47.15312918,27.5857806
47.15319017,27.58564453
47.15323993,27.58552328
47.15328922,27.58540482
47.1533384,27.58528873
47.15338788,27.58517663
47.15343203,27.58507838
47.15346863,27.58500157
47.15349933,27.58494113
47.1535155,27.58489607
47.15352822,27.58487648
47.15353732,27.58486427
47.15354262,27.58485075
47.15354438,27.58484297
47.15354473,27.58484187
47.15354435,27.58483868
47.15354423,27.58484008
47.15354473,27.58484033
47.15354548,27.58484025
47.15354573,27.58483953
47.15354472,27.58483863
47.1535438,27.58483748
47.15354298,27.58483938
47.15354178,27.58483978
47.15354353,27.58483257
47.15354328,27.58483188
47.153542,27.58483192
47.15354188,27.58483343
47.15354365,27.58483538
47.1535424,27.5848353
47.15354097,27.58483508
47.15354167,27.58483683
47.1535408,27.58483768
47.15354002,27.58483862
47.15354008,27.584839
47.15354007,27.58483948
47.15353987,27.5848396
47.15354018,27.58483952
47.15353998,27.58483973
47.15354018,27.5848396
47.15354013,27.58483958
47.15354007,27.58483963
47.15354008,27.58483967
47.15354003,27.5848397
47.15353995,27.58483975
47.15353992,27.58483975
47.15353988,27.58483973
47.15353988,27.5848397
47.15353983,27.58483968
47.15353982,27.58483968
47.15353982,27.58483967
47.15353978,27.58483968
47.15353978,27.58483968
47.15353978,27.58483968
47.1535398,27.58483972
47.1535398,27.5848397
